,index_content,word,nature,content_type,index_word
2281,63,大方,n,pos,6
2283,63,预约,v,pos,7
2284,63,安装,v,pos,8
2286,63,很快,d,pos,9
2288,63,到货,v,pos,10
2290,63,第二天,m,pos,11
2291,63,师傅,nr,pos,12
2292,63,一大早,l,pos,13
2297,63,免费,vn,pos,14
2298,63,安装,v,pos,15
2301,63,收,v,pos,16
2304,63,材料费,n,pos,17
2307,63,品牌,n,pos,18
2309,63,值得,v,pos,19
2310,63,信赖,n,pos,20
2312,64,东西,ns,pos,1
2313,64,不错,a,pos,2
2315,64,质量,n,pos,3
2321,64,实用,v,pos,4
2326,64,后悔,v,pos,5
2328,64,外观,n,pos,6
2329,64,大气,n,pos,7
2331,64,颜色,n,pos,8
2332,64,漂亮,a,pos,9
2335,64,喜欢,v,pos,10
2340,64,多款,m,pos,11
2343,64,款,m,pos,12
2344,64,性价比,n,pos,13
2349,64,物流,n,pos,14
2353,64,师傅,nr,pos,15
2355,64,热情,n,pos,16
2358,65,品牌,n,pos,1
2359,65,可以信赖,l,pos,2
2363,65,物流,n,pos,3
2365,65,安装,v,pos,4
2368,65,完美,a,pos,5
2370,65,隔天,nz,pos,6
2374,65,预约,v,pos,7
2375,65,安装,v,pos,8
2379,65,安装,v,pos,9
2380,65,服务,vn,pos,10
2381,65,不错,a,pos,11
2384,65,花,v,pos,12
2386,65,材料费,n,pos,13
2388,65,材料,n,pos,14
2389,65,包,v,pos,15
2390,65,三年,m,pos,16
2399,66,家,s,pos,1
2404,66,储水量,n,pos,2
2407,66,好几个,m,pos,3
2413,66,下次,t,pos,4
2417,66,来买,v,pos,5
2423,66,品牌,n,pos,6
2425,66,介绍,v,pos,7
2427,66,朋友,n,pos,8
2429,66,希望,v,pos,9
2430,66,越做越,v,pos,10
2433,67,非常感谢,i,pos,1
2434,67,商城,ns,pos,2
2435,67,给予,v,pos,3
2437,67,优质,n,pos,4
2439,67,服务,vn,pos,5
2442,67,仓储,j,pos,6
2443,67,管理,vn,pos,7
2445,67,物流配送,n,pos,8
2451,67,做,v,pos,9
2457,67,送货,v,pos,10
2460,67,配送,v,pos,11
2461,67,员,q,pos,12
2465,67,热情,n,pos,13
2467,67,有时候,l,pos,14
2470,67,收件,n,pos,15
2475,67,安排,v,pos,16
2476,67,时间,n,pos,17
2478,67,配送,v,pos,18
2481,67,商城,ns,pos,19
2483,67,售后,n,pos,20
2484,67,管理,vn,pos,21
2492,67,解,v,pos,22
2493,67,客户,n,pos,23
2494,67,忧患,n,pos,24
2496,67,排除万难,i,pos,25
2498,67,给予,v,pos,26
2503,67,购物,n,pos,27
2504,67,体验,n,pos,28
2506,67,顺颂,v,pos,29
2507,67,商祺,nr,pos,30
2579,70,尺寸,n,pos,1
2580,70,大小,b,pos,2
2581,70,正好,a,pos,3
2583,70,质量,n,pos,4
2584,70,不错,a,pos,5
2587,70,品牌,n,pos,6
2588,70,值得,v,pos,7
2589,70,信赖,n,pos,8
2591,70,安装,v,pos,9
2592,70,师傅,nr,pos,10
2593,70,专业,n,pos,11
2597,70,美观,nz,pos,12
2598,70,实用,v,pos,13
2602,71,正品,n,pos,1
2603,71,无疑,d,pos,2
2605,71,信奈,nr,pos,3
2607,71,第一次,m,pos,4
2608,71,网购,n,pos,5
2610,71,电,n,pos,6
2612,71,售后服务,l,pos,7
2615,71,很快,d,pos,8
2617,71,上门,ns,pos,9
2618,71,安装,v,pos,10
2622,71,安装,v,pos,11
2623,71,费用,n,pos,12
2624,71,太贵,nr,pos,13
2627,71,热水,n,pos,14
2628,71,接到,v,pos,15
2629,71,洗脸盆,l,pos,16
2634,71,太阳能,n,pos,17
2636,71,管道,n,pos,18
2638,71,改造,v,pos,19
2642,71,总共,b,pos,20
2643,71,花,v,pos,21
2647,71,安装,v,pos,22
2648,71,材料,n,pos,23
2650,71,详细,ad,pos,24
2651,71,单子,n,pos,25
2658,71,坑,n,pos,26
2662,71,商城,ns,pos,27
2664,71,封顶,n,pos,28
2671,71,太,d,pos,29
2672,71,高,a,pos,30
2676,71,语,ng,pos,31
2678,71,感觉,n,pos,32
2680,71,宰,v,pos,33
2683,71,安装,v,pos,34
2684,71,材料,n,pos,35
2686,71,透明,v,pos,36
2689,71,换,v,pos,37
2692,71,混,v,pos,38
2693,71,水阀,n,pos,39
2698,71,很贵,a,pos,40
2704,71,划算,v,pos,41
2706,71,机器,n,pos,42
2707,71,倒,v,pos,43
2709,71,便宜,a,pos,44
2715,71,热水,n,pos,45
2716,71,倒,v,pos,46
2721,71,从度,d,pos,47
2723,71,度用,v,pos,48
2726,71,小时,n,pos,49
2727,71,分钟,q,pos,50
2733,71,洗澡,v,pos,51
2734,71,费水,n,pos,52
2738,71,升,zg,pos,53
2740,71,太小,n,pos,54
2743,71,洗,v,pos,55
2745,71,半小时,b,pos,56
2747,71,三十度,mq,pos,57
2750,71,空间,n,pos,58
2751,71,有限,a,pos,59
2754,71,要买,v,pos,60
2755,71,大点,n,pos,61
2757,71,容量,n,pos,62
2762,72,电视,n,pos,1
2764,72,装修,v,pos,2
2771,72,十月,t,pos,3
2773,72,囤货,v,pos,4
2776,72,期待,v,pos,5
2780,72,一万,m,pos,6
2781,72,送,v,pos,7
2782,72,空气,n,pos,8
2783,72,净化器,n,pos,9
2791,73,喜欢,v,pos,1
2793,73,值得,v,pos,2
2794,73,信任,n,pos,3
2797,73,服务,vn,pos,4
2798,73,实在,v,pos,5
2800,73,一流,n,pos,6
2801,73,谢谢,nr,pos,7
2808,74,品牌,n,pos,1
2809,74,值得,v,pos,2
2810,74,信赖,n,pos,3
2812,74,送货,v,pos,4
2816,74,晚上,t,pos,5
2817,74,点,m,pos,6
2818,74,下单,n,pos,7
2820,74,第二天,m,pos,8
2821,74,下午,t,pos,9
2823,74,收到,v,pos,10
2826,74,外箱,n,pos,11
2828,74,外观,n,pos,12
2829,74,完好,a,pos,13
2832,74,外观,n,pos,14
2834,74,不错,a,pos,15
2836,74,很大,a,pos,16
2838,74,操作,v,pos,17
2839,74,面板,n,pos,18
2841,74,不错,a,pos,19
2844,74,装,v,pos,20
2849,74,再来,d,pos,21
2850,74,追评,v,pos,22
2852,74,总体,n,pos,23
2854,74,满意,v,pos,24
2856,75,产品,n,pos,1
2857,75,不错,a,pos,2
2859,75,外观,n,pos,3
2860,75,漂亮,a,pos,4
2863,75,实惠,vn,pos,5
2867,75,号,m,pos,6
2868,75,拍,v,pos,7
2872,75,留错,v,pos,8
2873,75,电话,n,pos,9
2876,75,没收,v,pos,10
2877,75,到货,v,pos,11
2880,75,客服,n,pos,12
2884,75,客服,n,pos,13
2885,75,态度,n,pos,14
2889,75,效率,n,pos,15
2895,75,后号,n,pos,16
2896,75,到货,v,pos,17
2898,75,号,m,pos,18
2901,75,安排,v,pos,19
2902,75,安装,v,pos,20
2907,75,太阳能,n,pos,21
2909,75,转换,v,pos,22
2911,75,材料费,n,pos,23
2912,75,一共,j,pos,24
2913,75,收,v,pos,25
2917,75,感觉,n,pos,26
2919,75,贵,a,pos,27
2921,75,安装,v,pos,28
2922,75,小哥,n,pos,29
2923,75,态度,n,pos,30
2928,75,安装,v,pos,31
2931,75,仔细,ad,pos,32
2933,75,小哥,n,pos,33
2937,75,实在,v,pos,34
2941,75,款,m,pos,35
2942,75,物美价廉,l,pos,36
2943,75,感觉,n,pos,37
2944,75,不错,a,pos,38
2949,75,评论,n,pos,39
2953,76,不错,a,pos,1
2955,76,中午,t,pos,2
2956,76,送来,v,pos,3
2958,76,下午,t,pos,4
2959,76,师傅,nr,pos,5
2962,76,安装,v,pos,6
2965,76,加热,v,pos,7
2967,76,很快,d,pos,8
2970,77,品牌,n,pos,1
2973,77,选择,v,pos,2
2975,77,品牌,n,pos,3
2977,77,售后,n,pos,4
2978,77,质量,n,pos,5
2981,77,保障,v,pos,6
2984,77,千元,m,pos,7
2985,77,购买,v,pos,8
2987,77,经济,n,pos,9
2988,77,实惠,vn,pos,10
2990,77,电脑,n,pos,11
2991,77,控,v,pos,12
2992,77,温带,n,pos,13
2993,77,遥控,vn,pos,14
2996,77,实体店,n,pos,15
2997,77,便宜,a,pos,16
3001,77,级,q,pos,17
3002,77,能耗,n,pos,18
3004,77,加热,v,pos,19
3005,77,稍微,d,pos,20
3007,77,慢,a,pos,21
3010,77,推荐,v,pos,22
3011,77,购买,v,pos,23
3012,77,加热,v,pos,24
3015,78,价格合理,n,pos,1
3020,78,卫生间,n,pos,2
3023,78,点,m,pos,3
3030,78,建议,n,pos,4
3032,78,买前,v,pos,5
3033,78,先量,n,pos,6
3035,78,尺寸,n,pos,7
3037,78,安装,v,pos,8
3038,78,师傅,nr,pos,9
3039,78,负责,v,pos,10
3041,78,安装,v,pos,11
3042,78,材料价格,n,pos,12
3043,78,透明,v,pos,13
3047,78,贵,a,pos,14
3049,78,一共,j,pos,15
3050,78,安装,v,pos,16
3051,78,材料费,n,pos,17
3052,78,花,v,pos,18
3055,78,期待,v,pos,19
3056,78,新房,n,pos,20
3057,78,装修,v,pos,21
3063,79,安装,v,pos,1
3065,79,比较满意,l,pos,2
3067,79,送货,v,pos,3
3070,79,安装,v,pos,4
3071,79,免费,vn,pos,5
3074,79,材料,n,pos,6
3076,79,收费,n,pos,7
3079,79,购买,v,pos,8
3080,79,材料,n,pos,9
3082,79,九折,m,pos,10
3086,79,材料,n,pos,11
3087,79,费用,n,pos,12
3091,79,地方,n,pos,13
3092,79,管件,n,pos,14
3095,79,情况,n,pos,15
3099,79,打折,v,pos,16
3103,79,安装,v,pos,17
3104,79,师傅,nr,pos,18
3106,79,态度,n,pos,19
3111,79,点,m,pos,20
3112,79,赞,v,pos,21
3114,80,依然,d,pos,1
3115,80,棒棒,n,pos,2
3119,80,信赖,n,pos,3
3121,80,家电,j,pos,4
3124,80,售后,n,pos,5
3125,80,师傅,nr,pos,6
3126,80,一级,m,pos,7
3127,80,棒,zg,pos,8
3131,81,第次,m,pos,1
3134,81,电器,n,pos,2
3137,81,一如既往,i,pos,3
3141,81,物流,n,pos,4
3144,81,安装,v,pos,5
3147,81,服务,vn,pos,6
3148,81,更是,d,pos,7
3151,81,无话可说,l,pos,8
3159,81,第四个,m,pos,9
3162,81,质量,n,pos,10
3164,81,信得过,v,pos,11
3166,81,支持,v,pos,12
3167,81,支持,v,pos,13
3168,81,电器,n,pos,14
3170,81,希望,v,pos,15
3173,81,更好,d,pos,16
3177,82,一个月,m,pos,1
3180,82,评价,n,pos,2
3182,82,安装,v,pos,3
3183,82,师傅,nr,pos,4
3184,82,认真负责,n,pos,5
3186,82,质量,n,pos,6
3187,82,不错,a,pos,7
3194,82,后期,t,pos,8
3198,82,咨询,vn,pos,9
3200,82,安装,v,pos,10
3201,82,师傅,nr,pos,11
3203,82,登门,ns,pos,12
3204,82,指导,n,pos,13
3206,82,售后,n,pos,14
3207,82,不错,a,pos,15
3210,82,安装费,n,pos,16
3212,82,小贵,nr,pos,17
3216,82,五星,nz,pos,18
3217,82,好评,v,pos,19
3219,83,售后,n,pos,1
3220,83,不错,a,pos,2
3223,83,海尔,nrt,pos,3
3230,83,海尔,nrt,pos,4
3231,83,到货,v,pos,5
3233,83,送货,v,pos,6
3234,83,打电话,l,pos,7
3236,83,推,v,pos,8
3243,83,退,v,pos,9
3249,83,颜值,n,pos,10
3251,83,颜值,n,pos,11
3253,83,高大,a,pos,12
3254,83,尚,d,pos,13
3255,83,很漂亮,n,pos,14
3257,83,插座,n,pos,15
3258,83,换,v,pos,16
3261,83,开关,v,pos,17
3264,83,加热,v,pos,18
3267,83,洗澡,v,pos,19
3269,83,关掉,v,pos,20
3270,83,开关,v,pos,21
3272,83,省去,v,pos,22
3275,83,拔,v,pos,23
3276,83,插头,n,pos,24
3278,83,安全隐患,i,pos,25
3283,83,安装,v,pos,26
3284,83,人员,n,pos,27
3285,83,态度,n,pos,28
3288,83,材料费,n,pos,29
3290,83,收,v,pos,30
3292,83,块,q,pos,31
3294,84,第一次,m,pos,1
3296,84,买大,v,pos,2
3297,84,东西,ns,pos,3
3299,84,感觉,n,pos,4
3300,84,宝贝,nr,pos,5
3301,84,不错,a,pos,6
3304,84,实惠,vn,pos,7
3308,84,加热,v,pos,8
3309,84,慢,a,pos,9
3311,84,一点,m,pos,10
3315,84,度,q,pos,11
3317,84,加热,v,pos,12
3319,84,更慢,d,pos,13
3323,84,总体,n,pos,14
3324,84,性价比,n,pos,15
3328,84,高,a,pos,16
3331,85,机子,n,pos,1
3332,85,不错,a,pos,2
3335,85,装,v,pos,3
3338,85,特,d,pos,4
3339,85,通水,n,pos,5
3340,85,通电,j,pos,6
3341,85,试,v,pos,7
3343,85,下才,t,pos,8
3345,85,评价,n,pos,9
3348,85,美观,nz,pos,10
3350,85,大方,n,pos,11
3352,85,使用方便,l,pos,12
3355,85,牌子,n,pos,13
3359,85,赞,v,pos,14
3371,86,快递,v,pos,1
3374,86,力,n,pos,2
3376,86,收到,v,pos,3
3377,86,宝贝,nr,pos,4
3378,86,打开,v,pos,5
3381,86,质量,n,pos,6
3382,86,不错,a,pos,7
3386,86,原因,n,pos,8
3388,86,安装,v,pos,9
3394,86,售后,n,pos,10
3395,86,打电话,l,pos,11
3404,86,解决,v,pos,12
3408,86,感觉,n,pos,13
3410,86,满意,v,pos,14
3412,86,下次,t,pos,15
3415,86,光临,v,pos,16
3421,87,家电,j,pos,1
3427,87,家电,j,pos,2
3429,87,选择,v,pos,3
3432,87,品牌,n,pos,4
3433,87,值得,v,pos,5
3434,87,信赖,n,pos,6
3436,87,正品,n,pos,7
3437,87,低价,n,pos,8
3438,87,无假货,i,pos,9
3440,87,售后服务,l,pos,10
3441,87,一体化,l,pos,11
3443,87,态度,n,pos,12
3446,88,特别,d,pos,1
3447,88,搞,v,pos,2
3449,88,速度,n,pos,3
3452,88,性价比,n,pos,4
3455,88,高,a,pos,5
3457,88,物流,n,pos,6
3459,88,安装,v,pos,7
3461,88,很快,d,pos,8
3469,88,声音,n,pos,9
3473,88,热,a,pos,10
3475,88,速度,n,pos,11
3479,88,赞,v,pos,12
3480,89,发货,n,pos,1
3483,89,包装,v,pos,2
3484,89,完整,a,pos,3
3486,89,价格,n,pos,4
3487,89,实惠,vn,pos,5
3489,89,客服,n,pos,6
3490,89,态度,n,pos,7
3494,89,收到,v,pos,8
3495,89,货,n,pos,9
3500,89,迫不及待,i,pos,10
3501,89,打开,v,pos,11
3505,89,时,ng,pos,12
3508,89,兴奋,v,pos,13
3512,89,包装,v,pos,14
3516,89,破损,v,pos,15
3518,89,超级,b,pos,16
3519,89,棒,a,pos,17
3521,89,质量,n,pos,18
3523,89,物有所值,l,pos,19
3525,89,宝贝儿,nr,pos,20
3527,89,真心,d,pos,21
3528,89,不错,a,pos,22
3531,89,说实话,l,pos,23
3532,89,真的,d,pos,24
3534,89,喜欢,v,pos,25
3538,89,正品,n,pos,26
3540,89,性价比,n,pos,27
3543,89,高,a,pos,28
3546,89,便宜,a,pos,29
3547,89,真的,d,pos,30
3549,89,赚,v,pos,31
3553,89,真的,d,pos,32
3555,89,值得,v,pos,33
3556,89,购买,v,pos,34
3559,89,包装,v,pos,35
3562,89,无法形容,l,pos,36
3564,89,店家,n,pos,37
3566,89,售后,n,pos,38
3570,89,力,n,pos,39
3572,89,服务态度,n,pos,40
3573,89,特别,d,pos,41
3576,89,发货,n,pos,42
3577,89,速度,n,pos,43
3581,89,客服,n,pos,44
3582,89,特别,d,pos,45
3583,89,热情,n,pos,46
3585,89,物流,n,pos,47
3588,89,超级,b,pos,48
3592,89,好评,v,pos,49
3593,89,好评,v,pos,50
3596,89,喜欢,v,pos,51
3598,89,真心,d,pos,52
3599,89,谢谢,nr,pos,53
3600,89,店家,n,pos,54
3603,89,客服,n,pos,55
3605,89,售后,n,pos,56
3606,89,人员,n,pos,57
3609,89,耐心,a,pos,58
3611,89,回复,v,pos,59
3614,89,回复,v,pos,60
3618,89,态度,n,pos,61
3621,89,发货,n,pos,62
3626,89,快递,v,pos,63
3627,89,送到,v,pos,64
3630,89,很快,d,pos,65
3633,89,一点,m,pos,66
3636,89,实惠,vn,pos,67
3638,89,店家,n,pos,68
3640,89,细心,n,pos,69
3642,89,包裹,v,pos,70
3644,89,结实,n,pos,71
3648,89,赞,v,pos,72
3650,89,快递,v,pos,73
3651,89,哥,n,pos,74
3652,89,态度,n,pos,75
3653,89,超级,b,pos,76
3654,89,棒,zg,pos,77
3656,89,超赞,v,pos,78
3657,89,....,m,pos,79
3658,90,昨天,t,pos,1
3659,90,下单,n,pos,2
3667,90,送货,v,pos,3
3670,90,快递,v,pos,4
3671,90,员,zg,pos,5
3673,90,厉害,a,pos,6
3675,90,帮,v,pos,7
3677,90,扛,v,pos,8
3681,90,楼,n,pos,9
3683,90,辛苦,a,pos,10
3684,90,快递,v,pos,11
3685,90,员,q,pos,12
3690,91,配送,v,pos,1
3692,91,物流,n,pos,2
3694,91,辣,v,pos,3
3701,91,款式,n,pos,4
3702,91,好看,v,pos,5
3704,91,大方,n,pos,6
3706,91,安装,v,pos,7
3710,91,装,v,pos,8
3712,91,一个多,m,pos,9
3713,91,礼拜,ns,pos,10
3716,91,回来,v,pos,11
3717,91,评论,n,pos,12
3719,91,加热,v,pos,13
3722,91,速度,n,pos,14
3725,91,赞美,ns,pos,15
3728,91,年,m,pos,16
3729,91,质保,j,pos,17
3733,91,放心,v,pos,18
3736,91,售后服务,l,pos,19
3739,92,安装,v,pos,1
3743,92,颜值,n,pos,2
3744,92,满分,d,pos,3
3746,92,东西,ns,pos,4
3748,92,力,n,pos,5
3752,92,这回,mq,pos,6
3753,92,洗菜,n,pos,7
3755,92,洗手,v,pos,8
3758,92,用到,v,pos,9
3759,92,热水,n,pos,10
3764,92,满意,v,pos,11
3766,92,服务,vn,pos,12
3769,92,不错,a,pos,13
3772,92,安装,v,pos,14
3773,92,师傅,nr,pos,15
3778,92,技术,n,pos,16
3780,92,分,v,pos,17
3782,92,技术,n,pos,18
3784,92,娴熟,a,pos,19
3787,92,辅料,n,pos,20
3788,92,一共,j,pos,21
3789,92,花,v,pos,22
3795,93,物流,n,pos,1
3796,93,速度,n,pos,2
3799,93,值得,v,pos,3
3800,93,信赖,n,pos,4
3802,93,安装,v,pos,5
3807,94,装修,v,pos,1
3809,94,几天,m,pos,2
3816,94,总体,n,pos,3
3819,94,美观大方,ns,pos,4
3821,94,实用,v,pos,5
3823,94,价格便宜,n,pos,6
3824,95,安装,v,pos,1
3825,95,师傅,nr,pos,2
3827,95,不错,a,pos,3
3830,95,帮,v,pos,4
3832,95,扫地,n,pos,5
3835,95,解决问题,n,pos,6
3837,95,真心,d,pos,7
3838,95,谢谢,nr,pos,8
3840,95,大赞,nr,pos,9
3842,96,昨天,t,pos,1
3848,96,收到,v,pos,2
3856,96,拆开,v,pos,3
3861,96,错,v,pos,4
3865,96,我家,r,pos,5
3866,96,电器,n,pos,6
3871,96,老家,n,pos,7
3872,96,修路,n,pos,8
3874,96,特,d,pos,9
3875,96,不好,d,pos,10
3876,96,走,v,pos,11
3879,96,快递,v,pos,12
3880,96,员,q,pos,13
3882,96,帮忙,v,pos,14
3883,96,搬,v,pos,15
3885,96,家里,s,pos,16
3887,96,太,d,pos,17
3888,96,感谢,v,pos,18
3899,97,安装,v,pos,1
3900,97,师傅,nr,pos,2
3901,97,上门,ns,pos,3
3902,97,安装,v,pos,4
3905,97,移花,n,pos,5
3906,97,洒,v,pos,6
3908,97,墙,n,pos,7
3909,97,开,v,pos,8
3910,97,洞,n,pos,9
3911,97,问,v,pos,10
3913,97,好几个,m,pos,11
3918,97,水管,n,pos,12
3919,97,走向,v,pos,13
3923,97,试,v,pos,14
3925,97,还好,v,pos,15
3928,97,爆管,v,pos,16
3933,97,切割,v,pos,17
3934,97,管子,n,pos,18
3936,97,安装,v,pos,19
3939,97,试水,n,pos,20
3942,97,水,n,pos,21
3944,97,洗手台,nz,pos,22
3945,97,出水,v,pos,23
3950,97,上满,v,pos,24
3955,97,不用,v,pos,25
3958,97,温度,n,pos,26
3959,97,设在,v,pos,27
3960,97,度,zg,pos,28
3962,97,一个多,m,pos,29
3963,97,小时,n,pos,30
3964,97,到度,d,pos,31
3966,97,线,n,pos,32
3968,97,长度,ns,pos,33
3977,97,表,v,pos,34
3979,97,明码标价,n,pos,35
3982,97,收,v,pos,36
3983,97,安装费,n,pos,37
3987,97,师傅,nr,pos,38
3989,97,打扫,v,pos,39
3992,97,工作,vn,pos,40
3993,97,现场,n,pos,41
3995,97,走,v,pos,42
3999,97,晚上,t,pos,43
4002,97,断电,n,pos,44
4003,98,东西,ns,pos,1
4008,98,实用,v,pos,2
4010,98,家里人,nrt,pos,3
4013,98,满意,v,pos,4
4015,98,喜欢,v,pos,5
4017,98,朋友,n,pos,6
4021,98,犹豫,a,pos,7
4036,98,品牌,n,pos,8
4041,98,金,n,pos,9
4042,98,公公,n,pos,10
4044,98,东西,ns,pos,11
4049,98,不错,a,pos,12
4051,98,选择,v,pos,13
4052,99,跟得上,v,pos,1
4053,99,步伐,n,pos,2
4056,99,温度,n,pos,3
4057,99,显示,v,pos,4
4061,99,清晰可见,l,pos,5
4063,99,人性化,n,pos,6
4067,99,遥控器,n,pos,7
4074,99,东西,ns,pos,8
4079,99,不用,v,pos,9
4081,99,站,v,pos,10
4082,99,高,a,pos,11
4083,99,用手,n,pos,12
4084,99,按了,p,pos,13
4086,99,安排,v,pos,14
4088,99,安装,v,pos,15
4089,99,师傅,nr,pos,16
4092,99,热情,n,pos,17
4094,99,安装,v,pos,18
4096,99,仔细,ad,pos,19
4099,99,周全,nr,pos,20
4101,99,赞,v,pos,21
4107,100,价格,n,pos,1
4108,100,实惠,vn,pos,2
4110,100,师傅,nr,pos,3
4111,100,安装,v,pos,4
4113,100,挺好,a,pos,5
4116,101,安装,v,pos,1
4118,101,比较满意,l,pos,2
4120,101,安装,v,pos,3
4121,101,免费,vn,pos,4
4124,101,材料,n,pos,5
4126,101,收费,n,pos,6
4129,101,购买,v,pos,7
4130,101,材料,n,pos,8
4132,101,九折,m,pos,9
4136,101,材料,n,pos,10
4137,101,费用,n,pos,11
4141,101,地方,n,pos,12
4142,101,管件,n,pos,13
4145,101,情况,n,pos,14
4149,101,打折,v,pos,15
4153,101,安装,v,pos,16
4154,101,师傅,nr,pos,17
4156,101,态度,n,pos,18
4161,101,点,m,pos,19
4162,101,赞,v,pos,20
4165,102,满意,v,pos,1
4166,103,物流,n,pos,1
4167,103,挺快,v,pos,2
4170,103,昨天下午,t,pos,3
4171,103,刚刚,d,pos,4
4172,103,买下,v,pos,5
4177,103,收到,v,pos,6
4178,103,货,n,pos,7
4185,103,包装,v,pos,8
4187,103,完整,a,pos,9
4189,103,破损,v,pos,10
4191,103,师傅,nr,pos,11
4193,103,安装,v,pos,12
4198,103,不错,a,pos,13
4203,104,收到,v,pos,1
4205,104,几天,m,pos,2
4209,104,安装,v,pos,3
4220,105,在家,r,pos,1
4222,105,当天,t,pos,2
4223,105,到货,v,pos,3
4224,105,电话,n,pos,4
4225,105,预约,v,pos,5
4226,105,当天,t,pos,6
4228,105,安装,v,pos,7
4232,105,装修,v,pos,8
4233,105,工人,n,pos,9
4234,105,看着,v,pos,10
4235,105,安装,v,pos,11
4239,105,安装,v,pos,12
4241,105,水,n,pos,13
4242,105,调试,vn,pos,14
4247,105,照片,n,pos,15
4251,105,只能,v,pos,16
4253,105,回家,n,pos,17
4255,105,追加,v,pos,18
4258,105,整体,n,pos,19
4259,105,服务,vn,pos,20
4260,105,物流,n,pos,21
4262,105,特别,d,pos,22
4263,105,准时,v,pos,23
4265,105,好评,v,pos,24
4266,106,送货,v,pos,1
4267,106,很快,d,pos,2
4270,106,预约,v,pos,3
4271,106,安装,v,pos,4
4272,106,师傅,nr,pos,5
4273,106,安装,v,pos,6
4275,106,安装,v,pos,7
4276,106,师傅,nr,pos,8
4278,106,专业,n,pos,9
4280,106,安装,v,pos,10
4282,106,很快,d,pos,11
4286,106,没用,v,pos,12
4291,106,效果,n,pos,13
4295,107,品牌,n,pos,1
4298,107,选择,v,pos,2
4300,107,品牌,n,pos,3
4302,107,售后,n,pos,4
4303,107,质量,n,pos,5
4306,107,保障,v,pos,6
4309,107,一千元,m,pos,7
4310,107,购买,v,pos,8
4312,107,经济,n,pos,9
4313,107,实惠,vn,pos,10
4315,107,电脑,n,pos,11
4316,107,控,v,pos,12
4317,107,温带,n,pos,13
4318,107,遥控,vn,pos,14
4321,107,实体店,n,pos,15
4322,107,便宜,a,pos,16
4325,107,唯一,b,pos,17
4328,107,瓦,nr,pos,18
4329,107,加热,v,pos,19
4330,107,稍慢,d,pos,20
4331,107,一点点,m,pos,21
4333,108,不错,a,pos,1
4335,108,很好,d,pos,2
4338,108,包装,v,pos,3
4339,108,结实,n,pos,4
4341,108,送货上门,l,pos,5
4343,108,我家,r,pos,6
4346,108,楼,n,pos,7
4349,108,电梯,n,pos,8
4351,108,师傅,nr,pos,9
4353,108,送上来,v,pos,10
4356,108,服务,vn,pos,11
4360,108,操作,v,pos,12
4361,108,简洁,a,pos,13
4363,108,家里,s,pos,14
4364,108,老人,n,pos,15
4365,108,一学,n,pos,16
4370,108,不错,a,pos,17
4373,108,品牌,n,pos,18
4375,108,值得,v,pos,19
4376,108,信赖,n,pos,20
4379,109,平房,n,pos,1
4381,109,安装,v,pos,2
4384,109,师傅,nr,pos,3
4385,109,安装,v,pos,4
4390,109,哥们,n,pos,5
4393,109,安装,v,pos,6
4396,109,增压泵,n,pos,7
4399,109,水压,n,pos,8
4402,109,图片,n,pos,9
4405,109,哥们,n,pos,10
4407,109,改,v,pos,11
4408,109,水路,n,pos,12
4410,109,接,v,pos,13
4411,109,电线,n,pos,14
4413,109,加,v,pos,15
4414,109,水泵,n,pos,16
4416,109,全能,n,pos,17
4417,109,人才,n,pos,18
4423,110,数字,n,pos,1
4424,110,显示,v,pos,2
4427,110,准确,a,pos,3
4431,110,有没有,v,pos,4
4432,110,热水,n,pos,5
4435,110,插座,n,pos,6
4436,110,得用,v,pos,7
4439,110,免费,vn,pos,8
4440,110,安装,v,pos,9
4442,110,换,v,pos,10
4444,110,根新,a,pos,11
4445,110,水管,n,pos,12
4447,110,安装,v,pos,13
4448,110,师傅,nr,pos,14
4450,110,熟练,a,pos,15
4453,110,装好,v,pos,16
4456,111,家里,s,pos,1
4463,111,品牌,n,pos,2
4465,111,性价比,n,pos,3
4466,111,高,a,pos,4
4468,111,值得,v,pos,5
4469,111,信赖,n,pos,6
4472,111,家电,j,pos,7
4475,111,搞定,v,pos,8
4477,111,配送,v,pos,9
4480,111,快捷,a,pos,10
4484,111,打电话,l,pos,11
4485,111,预约,v,pos,12
4486,111,安装,v,pos,13
4491,111,安装,v,pos,14
4492,111,师傅,nr,pos,15
4493,111,统一,vn,pos,16
4494,111,着装,v,pos,17
4496,111,干活,a,pos,18
4498,111,效率高,n,pos,19
4502,111,满意,v,pos,20
4504,112,真心,d,pos,1
4505,112,不错,a,pos,2
4508,112,品牌,n,pos,3
4509,112,值得,v,pos,4
4510,112,信赖,n,pos,5
4512,112,安装,v,pos,6
4513,112,师傅,nr,pos,7
4514,112,态度,n,pos,8
4518,112,速度,n,pos,9
4520,112,很快,d,pos,10
4521,112,不到,v,pos,11
4523,112,小时,n,pos,12
4525,112,安装,v,pos,13
4530,112,管件,n,pos,14
4531,112,收费,n,pos,15
4534,112,质量,n,pos,16
4536,112,不错,a,pos,17
4539,112,赞,v,pos,18
4545,112,效果,n,pos,19
4548,113,收到,v,pos,1
4550,113,当天,t,pos,2
4551,113,下午,t,pos,3
4552,113,安装,v,pos,4
4553,113,人员,n,pos,5
4555,113,上门,ns,pos,6
4556,113,安装,v,pos,7
4559,113,老婆,n,pos,8
4561,113,满意,v,pos,9
